taxon_name,level_1,level_3_phylo_div,ecological_group,gymnosperm
compositae_fenestrate,Asteraceae Cichorioideae,Asteraceae,UPHE,FALSE
compositae_lig,Asteraceae Cichorioideae,Asteraceae,UPHE,FALSE
compositae_plus_artemisia,Asteraceae undifferentiated,Asteraceae,UPHE,FALSE
compositae_tub,Asteraceae Asteroideae,Asteraceae,UPHE,FALSE
compositae_type,Asteraceae undifferentiated,Asteraceae,UPHE,FALSE
concentration_of_spike,delete,delete,LABO,delete
concentricysters,delete,delete,DIAT,delete
coniferae,Coniferae,Pinaceae,TRSH,TRUE
consolida,Ranunculaceae,Ranunculaceae,UPHE,FALSE
consolida_type,Ranunculaceae,Ranunculaceae,UPHE,FALSE
convolulaceae,Convolvulaceae,Convolvulaceae,UPHE,FALSE
convolvulaceae,Convolvulaceae,Convolvulaceae,UPHE,FALSE
convolvulus,Convolvulaceae,Convolvulaceae,UPHE,FALSE
convolvulus_arvensis,Convolvulaceae,Convolvulaceae,UPHE,FALSE
convolvulus_arvensis_type,Convolvulaceae,Convolvulaceae,UPHE,FALSE
coptis,Ranunculaceae,Ranunculaceae,UPHE,FALSE
corg_tn,delete,delete,LABO,delete
cornaceae,Cornus,Cornaceae,TRSH,FALSE
cornus,Cornus,Cornaceae,TRSH,FALSE
cornus_mas,Cornus mas-type,Cornaceae,TRSH,FALSE
cornus_mas_type,Cornus mas-type,Cornaceae,TRSH,FALSE
cornus_sanguinea,Cornus sanguinea-type,Cornaceae,TRSH,FALSE
cornus_sanguinea_type,Cornus sanguinea-type,Cornaceae,TRSH,FALSE
cornus_type,Cornus,Cornaceae,TRSH,FALSE
corthusa_matthioli_type,Primulaceae,Primulaceae,UPHE,FALSE
corydalis,Corydalis,Papaveraceae,UPHE,FALSE
corydalis_solida_type,Corydalis,Papaveraceae,UPHE,FALSE
corylus,Corylus,Betulaceae,TRSH,FALSE
corylus_avellana,Corylus,Betulaceae,TRSH,FALSE
corylus_carp,delete,delete,TRSH,delete
cotinus,Cotinus,Anacardiaceae,TRSH,FALSE
cotinus_coggygria,Cotinus,Anacardiaceae,TRSH,FALSE
cotoneaster,Sorbus-type,Rosaceae,TRSH,FALSE
cotoneaster_type,Sorbus-type,Rosaceae,TRSH,FALSE
count_sum,delete,delete,TRSH,delete
crassulaceae,Crassulaceae,Crassulaceae,UPHE,FALSE
crataegus,Prunus-type,Rosaceae,TRSH,FALSE
crataegus_type,Prunus-type,Rosaceae,TRSH,FALSE
crepis_fuscipappa,Asteraceae Cichorioideae,Asteraceae,UPHE,FALSE
crl,Cerealia,Poaceae,UPHE,FALSE
crotalaria,Fabaceae,Fabaceae,UPHE,FALSE
cruciferae,Brassicaceae,Brassicaceae,UPHE,FALSE
cryptogramma,delete,delete,VACR,delete
cryptomeria,Juniperus-type,Cupressaceae,TRSH,TRUE
cucumis,Cucurbitaceae,Cucurbitaceae,UPHE,FALSE
cunninghamia,Juniperus-type,Cupressaceae,TRSH,TRUE
cunoniaceae,Cunoniaceae,Cunoniaceae,TRSH,FALSE
cupressaceae,Juniperus-type,Cupressaceae,TRSH,TRUE
cupressaceae_taxaceae,Juniperus-type,Cupressaceae,TRSH,TRUE
cupressaceae_taxaceae_undiff,Juniperus-type,Cupressaceae,TRSH,TRUE
cupressaceae_type,Juniperus-type,Cupressaceae,TRSH,TRUE
cupressaceae_undiff,Juniperus-type,Cupressaceae,TRSH,TRUE
curciferae,Brassicaceae,Brassicaceae,UPHE,FALSE
cuscuta,Cuscuta,Convolvulaceae,UPHE,FALSE
cuscuta_europaea_type,Cuscuta,Convolvulaceae,UPHE,FALSE
cyanotis,Commelina,Commelinaceae,UPHE,FALSE
cyathea,delete,delete,VACR,delete
cycas,Cycas,Cycadaceae,TRSH,TRUE
cyclobalanopsis,Cyclobalanopsis,Fagaceae,TRSH,FALSE
cyclobalanopsis_glauca,Cyclobalanopsis,Fagaceae,TRSH,FALSE
cymbella_sumatriensis,delete,delete,DIAT,delete
cynoglossum_officinale_type,Boraginaceae,Boraginaceae,UPHE,FALSE
cyperaceae,Cyperaceae,Cyperaceae,UPHE,FALSE
cyperaceae_undiff,Cyperaceae,Cyperaceae,UPHE,FALSE
cyperaceae_undifferentiated,Cyperaceae,Cyperaceae,UPHE,FALSE
cyperus_type,Cyperaceae,Cyperaceae,UPHE,FALSE
cystopteris,delete,delete,VACR,delete
dacrydium,Dacrydium,Podocarpaceae,TRSH,TRUE
daphne,Daphne,Thymelaeaceae,TRSH,FALSE
daphniphyllum,Daphniphyllum,Daphniphyllaceae,TRSH,FALSE
daucus_carota,Apiaceae undifferentiated,Apiaceae,UPHE,FALSE
davallia_type,delete,delete,VACR,delete
debarya,delete,delete,DIAT,delete
delphinium_type,Ranunculaceae,Ranunculaceae,UPHE,FALSE
dennstaedtia,delete,delete,VACR,delete
derris,Fabaceae (tree),Fabaceae,TRSH,FALSE
desmidiaceae,delete,delete,ALGA,delete
deutzia,Deutzia,Hydrangeaceae,TRSH,FALSE
dianthus,Caryophyllaceae,Caryophyllaceae,UPHE,FALSE
dianthus_superbus_type,Caryophyllaceae,Caryophyllaceae,UPHE,FALSE
diatoms,delete,delete,DIAT,delete
dichapetalum,Dichapetalum,Dichapetalaceae,TRSH,FALSE
digitalis_type,Scrophulariaceae s. l.,Plantaginaceae,UPHE,FALSE
dimocarpus,Sapindaceae,Sapindaceae,TRSH,FALSE
diospyros,Diospyros,Ebenaceae,TRSH,FALSE
diphasiastrum_complanatum,delete,delete,VACR,delete
diploxylon_incl_pp,Pinus subgen. Diploxylon,Pinaceae,TRSH,TRUE
diporotheca,delete,delete,FUNG,delete
dipsacaceae,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae,UPHE,FALSE
dipsacus,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae,UPHE,FALSE
dipsacus_leschenaultii,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae,UPHE,FALSE
dipterocarpaceae,Dipterocarpaceae,Dipterocarpaceae,UPHE,FALSE
dipterocarpaceae_spp,Dipterocarpaceae,Dipterocarpaceae,TRSH,FALSE
dipterocarpus,Dipterocarpaceae,Dipterocarpaceae,TRSH,FALSE
dodonaea_viscosa,Sapindaceae,Sapindaceae,TRSH,FALSE
drosera,delete,delete,AQVP,delete
drosera_intermedia_b,delete,delete,AQVP,delete
drosera_peltata,delete,delete,AQVP,delete
drosera_rotundifolia_type,delete,delete,AQVP,delete
droseraceae,Droseraceae,Droseraceae,UPHE,FALSE
dryas_octopetala,Dryas octopetala,Rosaceae,UPHE,FALSE
drynaria,delete,delete,VACR,delete
dryopteris_filix_minus_mas_type,delete,delete,VACR,delete
dryopteris_type,delete,delete,VACR,delete
drypetes_elata,Drypetes undiffrentiated,Putranjivaceae,TRSH,FALSE
duabanga_type,Lythraceae,Lythraceae,TRSH,FALSE
duschekia_fruticosa,"Alnus, shrub",Betulaceae,TRSH,FALSE
dysoxylum,Meliaceae,Meliaceae,TRSH,FALSE
e_dist,delete,delete,LABO,delete
e_frag,delete,delete,LABO,delete
echinops,Asteraceae Asteroideae,Asteraceae,UPHE,FALSE
echinops_type,Asteraceae Asteroideae,Asteraceae,UPHE,FALSE
echium,Boraginaceae,Boraginaceae,UPHE,FALSE
echium_type,Boraginaceae,Boraginaceae,UPHE,FALSE
elaeagnaceae,Elaeagnus,Elaeagnaceae,TRSH,FALSE
elaeagnus,Elaeagnus,Elaeagnaceae,TRSH,FALSE
elaeocarpaceae,Elaeocarpus,Elaeocarpaceae,TRSH,FALSE
elaeocarpus,Elaeocarpus,Elaeocarpaceae,TRSH,FALSE
elymus_type,Cerealia,Poaceae,UPHE,FALSE
engelhardia,Engelhardtia,Juglandaceae,TRSH,FALSE
engelhardtia,Engelhardtia,Juglandaceae,TRSH,FALSE
ephedra,Ephedra,Ephedraceae,TRSH,TRUE
ephedra_artemisia,delete,delete,TRSH/UPHE,delete
ephedra_distachya,Ephedra,Ephedraceae,TRSH,TRUE
ephedra_distachya_type,Ephedra,Ephedraceae,TRSH,TRUE
ephedra_fragilis,Ephedra,Ephedraceae,TRSH,TRUE
ephedra_fragilis_type,Ephedra,Ephedraceae,TRSH,TRUE
ephedraceae,Ephedra,Ephedraceae,TRSH,TRUE
epilobium,Onagraceae,Onagraceae,UPHE,FALSE
epilobium_angustifolium_type,Onagraceae,Onagraceae,UPHE,FALSE
epithemia_cistula,delete,delete,ALGA,delete
epithemia_zebra,delete,delete,ALGA,delete
equisetum,delete,delete,VACR,delete
eremurus,Liliaceae s. l.,Asphodelaceae,UPHE,FALSE
ericaceae,Ericaceae,Ericaceae,TRSH,FALSE
ericaceae_rhododendron,Rhododendron,Ericaceae,TRSH,FALSE
ericaceae_undifferentiated,Ericaceae,Ericaceae,TRSH,FALSE
ericales,Ericaceae,Ericaceae,TRSH,FALSE
eriocaulon,delete,delete,AQVP,delete
eriocaulon_brownianum,delete,delete,AQVP,delete
erycibe,Convolvulaceae,Convolvulaceae,UPHE,FALSE
eryngium,Apiaceae undifferentiated,Apiaceae,UPHE,FALSE
erythroxylon,Erythroxylon,Erythroxylaceae,TRSH,FALSE
eucalyptus,Eucalyptus,Myrtaceae,TRSH,FALSE
eugenia,Myrtaceae,Myrtaceae,TRSH,FALSE
eunotia_diodon,delete,delete,DIAT,delete
eunotia_faba,delete,delete,DIAT,delete
euodia,Rutaceae,Rutaceae,TRSH,FALSE
euonymus,Euonymus,Celastraceae,TRSH,FALSE
euphorbia,Euphorbiaceae undifferentiated,Euphorbiaceae,UPHE,FALSE
euphorbia_type,Euphorbiaceae undifferentiated,Euphorbiaceae,UPHE,FALSE
euphorbiaceae,Euphorbiaceae undifferentiated,Euphorbiaceae,UPHE,FALSE
euphorbiaceae_spp,Euphorbiaceae undifferentiated,Euphorbiaceae,UPHE,FALSE
euphorbiaceae_undiff,Euphorbiaceae undifferentiated,Euphorbiaceae,UPHE,FALSE
euphorbiaceae_undifferentiated,Euphorbiaceae undifferentiated,Euphorbiaceae,UPHE,FALSE
euphrasia,Scrophulariaceae s. l.,Orobanchaceae,UPHE,FALSE
euptelea,Euptelea,Eupteleaceae,TRSH,FALSE
eurya,Eurya-type,Pentaphylacaceae,TRSH,FALSE
eurya_type,Eurya-type,Pentaphylacaceae,TRSH,FALSE
evodia,Rutaceae,Rutaceae,TRSH,FALSE
evolvulus,Convolvulaceae,Convolvulaceae,UPHE,FALSE
excoecaria,Euphorbiaceae (tropical),Euphorbiaceae,TRSH,FALSE
fabaceae,Fabaceae,Fabaceae,UPHE,FALSE
fabaceae_undiff,Fabaceae,Fabaceae,UPHE,FALSE
fabaceae_undifferentiated,Fabaceae,Fabaceae,UPHE,FALSE
fabae_herb,Fabaceae,Fabaceae,UPHE,FALSE
fabae_shrub,Fabaceae,Fabaceae,TRSH,FALSE
faboideae,Fabaceae,Fabaceae,UPHE,FALSE
fagaceae,Fagus,Fagaceae,TRSH,FALSE
fagara,Rutaceae,Rutaceae,TRSH,FALSE
fagopyrum,Fagopyrum,Polygonaceae,UPHE,FALSE
fagopyrum_gilesii_type,Fagopyrum,Polygonaceae,UPHE,FALSE
fagopyrum_type,Fagopyrum,Polygonaceae,UPHE,FALSE
fagopyrum_undifferentiated,Fagopyrum,Polygonaceae,UPHE,FALSE
fagraea_ceilanica,Fagraea,Gentianaceae,TRSH,FALSE
fagus,Fagus,Fagaceae,TRSH,FALSE
fagus_clump_pollen_nisp,Fagus,Fagaceae,TRSH,FALSE
fagus_crenata,Fagus,Fagaceae,TRSH,FALSE
fagus_japonica,Fagus,Fagaceae,TRSH,FALSE
fagus_na_pollen_nisp,Fagus,Fagaceae,TRSH,FALSE
falcaria_type,Apiaceae undifferentiated,Apiaceae,UPHE,FALSE
falcaria_vulgaris_type,Apiaceae undifferentiated,Apiaceae,UPHE,FALSE
fallopia,Polygonum-type,Polygonaceae,UPHE,FALSE
fern,delete,delete,VACR,delete
fern_spores_monolete,delete,delete,VACR,delete
fern_spores_trilete,delete,delete,VACR,delete
ferns,delete,delete,VACR,delete
ficus,Ficus,Moraceae,TRSH,FALSE
filicales_monoletes,delete,delete,UNID,delete
filicales_triletes,delete,delete,UNID,delete
filicopsida,delete,delete,VACR,delete
filinia_resting_eggs,delete,delete,UNID,delete
filipendula,Filipendula,Rosaceae,UPHE,FALSE
flacourtia,Flacourtiaceae,Salicaceae,TRSH,FALSE
flacourtiaceae,Flacourtiaceae,Salicaceae,TRSH,FALSE
fragaria,Potentilla-type,Rosaceae,UPHE,FALSE
frangula,Frangula alnus,Rhamnaceae,TRSH,FALSE
frangula_alnus,Frangula alnus,Rhamnaceae,TRSH,FALSE
frankenia,Frankenia,Frankeniaceae,TRSH,FALSE
fraxinus,Fraxinus,Oleaceae,TRSH,FALSE
fraxinus_angustifolia_var_oxycarpa,Fraxinus,Oleaceae,TRSH,FALSE
fraxinus_excelsior,Fraxinus,Oleaceae,TRSH,FALSE
fraxinus_excelsior_type,Fraxinus,Oleaceae,TRSH,FALSE
fraxinus_ornus,Fraxinus,Oleaceae,TRSH,FALSE
fraxinus_ornus_type_323_7,Fraxinus,Oleaceae,TRSH,FALSE
fraxinus_type,Fraxinus,Oleaceae,TRSH,FALSE
fritellaria,Liliaceae s. l.,Liliaceae,UPHE,FALSE
fritillaria_type,Liliaceae s. l.,Liliaceae,TRSH,FALSE
fumana,Cistaceae,Cistaceae,TRSH,FALSE
gaedenia,Rubiaceae,Rubiaceae,TRSH,FALSE
galium,Rubiaceae,Rubiaceae,UPHE,FALSE
galium_type,Rubiaceae,Rubiaceae,UPHE,FALSE
garcinia,Garcinia,Clusiaceae,TRSH,FALSE
gardenia,Rubiaceae,Rubiaceae,TRSH,FALSE
garuga,Burseraceae type,Burseraceae,TRSH,FALSE
gaultheria_fragrantissima,Ericaceae,Ericaceae,TRSH,FALSE
gelasinospora,delete,delete,FUNG,delete
gelonium,Sapindaceae,Euphorbiaceae,TRSH,FALSE
genista_minus_group,Fabaceae,Fabaceae,UPHE,FALSE
genista_type,Fabaceae,Fabaceae,TRSH,FALSE
gentia,Gentianaceae,Gentianaceae,UPHE,FALSE
gentiaceae,Gentianaceae,Gentianaceae,UPHE,FALSE
gentiana,Gentianaceae,Gentianaceae,UPHE,FALSE
gentiana_pneumonanthe_type,Gentianaceae,Gentianaceae,UPHE,FALSE
gentiana_swertia,Gentianaceae,Gentianaceae,UPHE,FALSE
gentianaceae,Gentianaceae,Gentianaceae,UPHE,FALSE
gentianaceae_undiff,Gentianaceae,Gentianaceae,UPHE,FALSE
gentianaceae_undifferentiated,Gentianaceae,Gentianaceae,UPHE,FALSE
gentianella_campestris_type,Gentianaceae,Gentianaceae,UPHE,FALSE
gentianella_tenella_type,Gentianaceae,Gentianaceae,UPHE,FALSE
gentianopsis_type,Gentianaceae,Gentianaceae,UPHE,FALSE
geraniaceae,Geraniaceae,Geraniaceae,UPHE,FALSE
geranium,Geraniaceae,Geraniaceae,UPHE,FALSE
geranium_nepalense,Geraniaceae,Geraniaceae,UPHE,FALSE
geranium_pratense_type,Geraniaceae,Geraniaceae,UPHE,FALSE
gesneriaceae,Gesneriaceae,Gesneriaceae,UPHE,FALSE
geum_potentilla_type,Rosaceae undifferentiated,Rosaceae,UPHE,FALSE
geum_type,Geum-type,Rosaceae,UPHE,FALSE
ginkgo,Ginkgo,Ginkgoaceae,TRSH,TRUE
glaucium_type,Papaveraceae,Papaveraceae,UPHE,FALSE
glaux,Primulaceae,Primulaceae,UPHE,FALSE
gleichenia,delete,delete,VACR,delete
glochidion,Euphorbiaceae (tropical),Phyllanthaceae,TRSH,FALSE
glochidium,delete,delete,DINO,delete
glomus,delete,delete,FUNG,delete
gluta,Anacardiaceae,Anacardiaceae,TRSH,FALSE
gnaphalium_type,Asteraceae Asteroideae,Asteraceae,UPHE,FALSE
gnetum_ula,Gnetum,Gnetaceae,TRSH,TRUE
gomphandra,Gomphandra,Stemonuraceae,TRSH,FALSE
gomphonema_gracile,delete,delete,DIAT,delete
gordonia,Theaceae,Theaceae,TRSH,FALSE
gramineae,Poaceae undifferentiated,Poaceae,UPHE,FALSE
gramineae_30_minus_40um,Poaceae undifferentiated,Poaceae,UPHE,FALSE
gramineae_bigger_than_40um,Cerealia,Poaceae,UPHE,FALSE
gramineae_smaller_than_30um,Poaceae undifferentiated,Poaceae,UPHE,FALSE
gratiola,Scrophulariaceae s. l.,Plantaginaceae,UPHE,FALSE
greweia,Grewia,Malvaceae,TRSH,FALSE
grewia,Grewia,Malvaceae,TRSH,FALSE
grossulariaceae,Ribes,Grossulariaceae,TRSH,FALSE
gymnocarpium,delete,delete,VACR,delete
gymnosporia,Celastraceae,Celastraceae,TRSH,FALSE
gypsophila_repens_type,Caryophyllaceae,Caryophyllaceae,UPHE,FALSE
gypsophila_type,Caryophyllaceae,Caryophyllaceae,UPHE,FALSE
habrotrocha_angusticollis,delete,delete,ROTI,delete
halimodendron,Fabaceae (tree),Fabaceae,TRSH,FALSE
haloragidaceae,delete,delete,AQVP,delete
haloragis,Haloragis,Haloragaceae,UPHE,FALSE
haloragis_myriophyllum,delete,delete,AQVP,delete
haloxylon,Amaranthaceae/Chenopodiaceae,Amaranthaceae,UPHE,FALSE
haloxylon_type,Amaranthaceae/Chenopodiaceae,Amaranthaceae,UPHE,FALSE
hamamelidaceae,Hamamelidaceae,Hamamelidaceae,TRSH,FALSE
hamamelis,Hamamelidaceae,Hamamelidaceae,TRSH,FALSE
haplophyllum,Rutaceae,Rutaceae,UPHE,FALSE
haploxylon_incl_pp,Amaranthaceae/Chenopodiaceae,Pinaceae,UPHE,TRUE
hardwickia,Fabaceae (tree),Fabaceae,TRSH,FALSE
harpullia,Sapindaceae,Sapindaceae,TRSH,FALSE
hedera,Hedera,Araliaceae,TRSH,FALSE
hedera_helix,Hedera,Araliaceae,TRSH,FALSE
hedera_helix_type,Hedera,Araliaceae,TRSH,FALSE
hedysarum,Fabaceae,Fabaceae,UPHE,FALSE
hedysarum_h,Fabaceae,Fabaceae,UPHE,FALSE
hedysarum_hedysaroides,Fabaceae,Fabaceae,UPHE,FALSE
helianthemum,Cistaceae,Cistaceae,UPHE,FALSE
helianthemum_nummularium_minus_group,Cistaceae,Cistaceae,UPHE,FALSE
helianthemum_nummularium_type,Cistaceae,Cistaceae,UPHE,FALSE
helicia,Helicia,Proteaceae,TRSH,FALSE
heliotropium,Boraginaceae,Boraginaceae,UPHE,FALSE
helleborus,Ranunculaceae,Ranunculaceae,UPHE,FALSE
hemiphragma,Hemiphragma,Plantaginaceae,UPHE,FALSE
heracleum,Heracleum,Apiaceae,UPHE,FALSE
herb,delete,delete,UPHE,delete
herbae_indeterminata,delete,delete,UPHE,delete
herbs,delete,delete,UPHE,delete
herniaria_type,Caryophyllaceae,Caryophyllaceae,UPHE,FALSE
hicriopteris,delete,delete,VACR,delete
hippophae,Hippophae,Elaeagnaceae,TRSH,FALSE
hippophae_rhamnoides,Hippophae,Elaeagnaceae,TRSH,FALSE
hippuris,delete,delete,AQVP,delete
histiopteris,delete,delete,VACR,delete
holigarna,Anacardiaceae,Anacardiaceae,TRSH,FALSE
homalanthus,Euphorbiaceae (tropical),Euphorbiaceae,TRSH,FALSE
hopea,Dipterocarpaceae,Dipterocarpaceae,TRSH,FALSE
hordeum_group,Cerealia,Poaceae,UPHE,FALSE
hordeum_murinum_type,Cerealia,Poaceae,UPHE,FALSE
hordeum_type,Cerealia,Poaceae,UPHE,FALSE
humboldtia,Humboldtia,Fabaceae,TRSH,FALSE
humulus,Humulus/Cannabis,Cannabaceae,UPHE,FALSE
humulus_cannabis,Humulus/Cannabis,Cannabaceae,UPHE,FALSE
humulus_lupulus,Humulus/Cannabis,Cannabaceae,UPHE,FALSE
huperzia_selago,delete,delete,VACR,delete
hydnocarpus,Hydnocarpus,Achariaceae,TRSH,FALSE
hydrangea,Hydrangea,Hydrangeaceae,TRSH,FALSE
hydrocharitaceae,delete,delete,AQVP,delete
hydrocotyle,delete,delete,AQVP,delete
hymenophyllaceae,delete,delete,VACR,delete
hymenophyllum,delete,delete,VACR,delete
hypericum,Guttiferae,Hypericaceae,UPHE,FALSE
hypericum_japonicum,Guttiferae,Hypericaceae,UPHE,FALSE
hypericum_perforatum_type,Guttiferae,Hypericaceae,UPHE,FALSE
hypericum_type,Guttiferae,Hypericaceae,UPHE,FALSE
ilex,Ilex,Aquifoliaceae,TRSH,FALSE
ilex_aquifolium,Ilex,Aquifoliaceae,TRSH,FALSE
ilex_type,Ilex,Aquifoliaceae,TRSH,FALSE
ilex_whitiana,Ilex,Aquifoliaceae,TRSH,FALSE
illecebrum_verticillatum_type,Caryophyllaceae,Caryophyllaceae,UPHE,FALSE
illicium,Illicium,Schisandraceae,TRSH,FALSE
impatiens,Balsaminaceae,Balsaminaceae,UPHE,FALSE
impatiens_modesta,Balsaminaceae,Balsaminaceae,UPHE,FALSE
impatiens_tomentosa_viscida,Balsaminaceae,Balsaminaceae,UPHE,FALSE
ind_smaller_than_u_plus_95a0_bigger_than_ermin_smaller_than_u_959f_bigger_than,delete,delete,UNID,delete
indet_type_3cpor_cf_boraginaceae,delete,delete,UPHE,delete
indet_unid1,delete,delete,UNID,delete
indet_unid2,delete,delete,UNID,delete
indet_unid3_spiral,delete,delete,UNID,delete
indeterminable,delete,delete,UNID,delete
indeterminable_broken,delete,delete,UNID,delete
indeterminable_concealed,delete,delete,UNID,delete
indeterminable_corroded,delete,delete,UNID,delete
indeterminable_crumpled,delete,delete,UNID,delete
indeterminable_degraded,delete,delete,UNID,delete
indeterminable_unknown,delete,delete,UNID,delete
iridaceae,Iridaceae,Iridaceae,UPHE,FALSE
iris,Iridaceae,Iridaceae,UPHE,FALSE
isoetes,delete,delete,AQVP,delete
isonandra,Isonandra,Sapotaceae,TRSH,FALSE
ixora,Rubiaceae,Rubiaceae,TRSH,FALSE
jaeschkea_type,Gentianaceae,Gentianaceae,UPHE,FALSE
jambosa_type,Myrtaceae,Myrtaceae,TRSH,FALSE
jasione,Campanulaceae,Campanulaceae,UPHE,FALSE
jasione_montana_type,Campanulaceae,Campanulaceae,UPHE,FALSE
jasione_wahlenbergia_type,Campanulaceae,Campanulaceae,UPHE,FALSE
jasminum,Jasminum,Oleaceae,UPHE,FALSE
jatropha,Euphorbiaceae (tropical),Euphorbiaceae,TRSH,FALSE
juglanaceae,Juglandaceae,Juglandaceae,TRSH,FALSE
juglandaceae,Juglandaceae,Juglandaceae,TRSH,FALSE
juglans,Juglans,Juglandaceae,TRSH,FALSE
juglans_nigra_type,Juglans,Juglandaceae,TRSH,FALSE
juglans_p_7_minus_11_plus_1_6,Juglans,Juglandaceae,TRSH,FALSE
juglans_pterocarya,Juglandaceae,Juglandaceae,TRSH,FALSE
juglans_regia_type,Juglans,Juglandaceae,TRSH,FALSE
juglans_reworked,Juglans,Juglandaceae,TRSH,FALSE
juncaceae,Juncaceae,Juncaceae,UPHE,FALSE
juniper,Juniperus-type,Cupressaceae,TRSH,TRUE
juniperus,Juniperus-type,Cupressaceae,TRSH,TRUE
juniperus_type,Juniperus-type,Cupressaceae,TRSH,TRUE
justicia,Acanthaceae,Acanthaceae,UPHE,FALSE
justicia_simplex,Acanthaceae,Acanthaceae,UPHE,FALSE
kandelia,Rhizophoraceae,Rhizophoraceae,UPHE,FALSE
keteleeria,Keteleeria,Pinaceae,TRSH,TRUE
kickxia,Scrophulariaceae s. l.,Plantaginaceae,UPHE,FALSE
kingeodendron,Fabaceae (tree),Fabaceae,TRSH,FALSE
knema,Myristicaceae type,Myristicaceae,TRSH,FALSE
knorringia_type,Persicaria-type,Polygonaceae,UPHE,FALSE
kochia_type,Amaranthaceae/Chenopodiaceae,Amaranthaceae,UPHE,FALSE
koelreuteria,Sapindaceae,Sapindaceae,UPHE,FALSE
koenigia,Koenigia,Polygonaceae,UPHE,FALSE
koenigia_type,Koenigia,Polygonaceae,UPHE,FALSE
labiatae,Lamiaceae,Lamiaceae,UPHE,FALSE
labiateae,Lamiaceae,Lamiaceae,UPHE,FALSE
lactuca_sativa_type,Asteraceae Cichorioideae,Asteraceae,UPHE,FALSE
lagerstroemia,Lythraceae,Lythraceae,TRSH,FALSE
lamiaceae,Lamiaceae,Lamiaceae,UPHE,FALSE
lamiaceae_undiff,Lamiaceae,Lamiaceae,UPHE,FALSE
lamiaceae_undifferentiated,Lamiaceae,Lamiaceae,UPHE,FALSE
lamium_album_type,Lamiaceae,Lamiaceae,UPHE,FALSE
lannea,Anacardiaceae,Anacardiaceae,TRSH,FALSE
larix,Larix,Pinaceae,TRSH,TRUE
larix_gmelinii,Larix,Pinaceae,TRSH,TRUE
laser_trilobum_type,Apiaceae undifferentiated,Apiaceae,UPHE,FALSE
laserpitium_latifolium_type,Apiaceae undifferentiated,Apiaceae,UPHE,FALSE
lasianthus,Rubiaceae,Rubiaceae,TRSH,FALSE
lathyrus_type,Fabaceae,Fabaceae,UPHE,FALSE
lauraceae,Lauraceae,Lauraceae,TRSH,FALSE
laurembergia_brevipes,delete,delete,AQVP,delete
laurenbergia,delete,delete,AQVP,delete
ledum,Ericaceae,Ericaceae,TRSH,FALSE
leguminosae,Fabaceae,Fabaceae,UPHE,FALSE
